county,year,median_price,volume,mean_price
All Counties,2010,223548.0,20076.0,258393.0
All Counties,2010,223548.0,20076.0,259847.0
All Counties,2010,223548.0,20076.0,255117.0
All Counties,2010,223548.0,20076.0,256488.0
All Counties,2010,223548.0,19302.0,258393.0
All Counties,2010,223548.0,19302.0,259847.0
All Counties,2010,223548.0,19302.0,255117.0
All Counties,2010,223548.0,19302.0,256488.0
All Counties,2010,223548.0,18602.0,258393.0
All Counties,2010,223548.0,18602.0,259847.0
All Counties,2010,223548.0,18602.0,255117.0
All Counties,2010,223548.0,18602.0,256488.0
All Counties,2010,223548.0,17933.0,258393.0
All Counties,2010,223548.0,17933.0,259847.0
All Counties,2010,223548.0,17933.0,255117.0
All Counties,2010,223548.0,17933.0,256488.0
All Counties,2010,225000.0,20076.0,258393.0
All Counties,2010,225000.0,20076.0,259847.0
All Counties,2010,225000.0,20076.0,255117.0
All Counties,2010,225000.0,20076.0,256488.0
All Counties,2010,225000.0,19302.0,258393.0
All Counties,2010,225000.0,19302.0,259847.0
All Counties,2010,225000.0,19302.0,255117.0
All Counties,2010,225000.0,19302.0,256488.0
All Counties,2010,225000.0,18602.0,258393.0
All Counties,2010,225000.0,18602.0,259847.0
All Counties,2010,225000.0,18602.0,255117.0
All Counties,2010,225000.0,18602.0,256488.0
All Counties,2010,225000.0,17933.0,258393.0
All Counties,2010,225000.0,17933.0,259847.0
All Counties,2010,225000.0,17933.0,255117.0
All Counties,2010,225000.0,17933.0,256488.0
All Counties,2010,220000.0,20076.0,258393.0
All Counties,2010,220000.0,20076.0,259847.0
All Counties,2010,220000.0,20076.0,255117.0
All Counties,2010,220000.0,20076.0,256488.0
All Counties,2010,220000.0,19302.0,258393.0
All Counties,2010,220000.0,19302.0,259847.0
All Counties,2010,220000.0,19302.0,255117.0
All Counties,2010,220000.0,19302.0,256488.0
All Counties,2010,220000.0,18602.0,258393.0
All Counties,2010,220000.0,18602.0,259847.0
All Counties,2010,220000.0,18602.0,255117.0
All Counties,2010,220000.0,18602.0,256488.0
All Counties,2010,220000.0,17933.0,258393.0
All Counties,2010,220000.0,17933.0,259847.0
All Counties,2010,220000.0,17933.0,255117.0
All Counties,2010,220000.0,17933.0,256488.0
All Counties,2010,220000.0,20076.0,258393.0
All Counties,2010,220000.0,20076.0,259847.0
All Counties,2010,220000.0,20076.0,255117.0
All Counties,2010,220000.0,20076.0,256488.0
All Counties,2010,220000.0,19302.0,258393.0
All Counties,2010,220000.0,19302.0,259847.0
All Counties,2010,220000.0,19302.0,255117.0
All Counties,2010,220000.0,19302.0,256488.0
All Counties,2010,220000.0,18602.0,258393.0
All Counties,2010,220000.0,18602.0,259847.0
All Counties,2010,220000.0,18602.0,255117.0
All Counties,2010,220000.0,18602.0,256488.0
All Counties,2010,220000.0,17933.0,258393.0
All Counties,2010,220000.0,17933.0,259847.0
All Counties,2010,220000.0,17933.0,255117.0
All Counties,2010,220000.0,17933.0,256488.0
All Counties,2011,187603.0,17571.0,228967.0
All Counties,2011,187603.0,17571.0,228837.0
All Counties,2011,187603.0,17571.0,226390.0
All Counties,2011,187603.0,17571.0,226489.0
All Counties,2011,187603.0,16811.0,228967.0
All Counties,2011,187603.0,16811.0,228837.0
All Counties,2011,187603.0,16811.0,226390.0
All Counties,2011,187603.0,16811.0,226489.0
All Counties,2011,187603.0,15870.0,228967.0
All Counties,2011,187603.0,15870.0,228837.0
All Counties,2011,187603.0,15870.0,226390.0
All Counties,2011,187603.0,15870.0,226489.0
All Counties,2011,187603.0,15026.0,228967.0
All Counties,2011,187603.0,15026.0,228837.0
All Counties,2011,187603.0,15026.0,226390.0
All Counties,2011,187603.0,15026.0,226489.0
All Counties,2011,190000.0,17571.0,228967.0
All Counties,2011,190000.0,17571.0,228837.0
All Counties,2011,190000.0,17571.0,226390.0
All Counties,2011,190000.0,17571.0,226489.0
All Counties,2011,190000.0,16811.0,228967.0
All Counties,2011,190000.0,16811.0,228837.0
All Counties,2011,190000.0,16811.0,226390.0
All Counties,2011,190000.0,16811.0,226489.0
All Counties,2011,190000.0,15870.0,228967.0
All Counties,2011,190000.0,15870.0,228837.0
All Counties,2011,190000.0,15870.0,226390.0
All Counties,2011,190000.0,15870.0,226489.0
All Counties,2011,190000.0,15026.0,228967.0
All Counties,2011,190000.0,15026.0,228837.0
All Counties,2011,190000.0,15026.0,226390.0
All Counties,2011,190000.0,15026.0,226489.0
All Counties,2011,182500.0,17571.0,228967.0
All Counties,2011,182500.0,17571.0,228837.0
All Counties,2011,182500.0,17571.0,226390.0
All Counties,2011,182500.0,17571.0,226489.0
All Counties,2011,182500.0,16811.0,228967.0
All Counties,2011,182500.0,16811.0,228837.0
All Counties,2011,182500.0,16811.0,226390.0
All Counties,2011,182500.0,16811.0,226489.0
All Counties,2011,182500.0,15870.0,228967.0
All Counties,2011,182500.0,15870.0,228837.0
All Counties,2011,182500.0,15870.0,226390.0
All Counties,2011,182500.0,15870.0,226489.0
All Counties,2011,182500.0,15026.0,228967.0
All Counties,2011,182500.0,15026.0,228837.0
All Counties,2011,182500.0,15026.0,226390.0
All Counties,2011,182500.0,15026.0,226489.0
All Counties,2011,185000.0,17571.0,228967.0
All Counties,2011,185000.0,17571.0,228837.0
All Counties,2011,185000.0,17571.0,226390.0
All Counties,2011,185000.0,17571.0,226489.0
All Counties,2011,185000.0,16811.0,228967.0
All Counties,2011,185000.0,16811.0,228837.0
All Counties,2011,185000.0,16811.0,226390.0
All Counties,2011,185000.0,16811.0,226489.0
All Counties,2011,185000.0,15870.0,228967.0
All Counties,2011,185000.0,15870.0,228837.0
All Counties,2011,185000.0,15870.0,226390.0
All Counties,2011,185000.0,15870.0,226489.0
All Counties,2011,185000.0,15026.0,228967.0
All Counties,2011,185000.0,15026.0,228837.0
All Counties,2011,185000.0,15026.0,226390.0
All Counties,2011,185000.0,15026.0,226489.0
All Counties,2012,164999.0,22101.0,205703.0
All Counties,2012,164999.0,22101.0,205476.0
All Counties,2012,164999.0,22101.0,203693.0
All Counties,2012,164999.0,22101.0,203576.0
All Counties,2012,164999.0,20680.0,205703.0
All Counties,2012,164999.0,20680.0,205476.0
All Counties,2012,164999.0,20680.0,203693.0
All Counties,2012,164999.0,20680.0,203576.0
All Counties,2012,164999.0,22164.0,205703.0
All Counties,2012,164999.0,22164.0,205476.0
All Counties,2012,164999.0,22164.0,203693.0
All Counties,2012,164999.0,22164.0,203576.0
All Counties,2012,164999.0,20754.0,205703.0
All Counties,2012,164999.0,20754.0,205476.0
All Counties,2012,164999.0,20754.0,203693.0
All Counties,2012,164999.0,20754.0,203576.0
All Counties,2012,163000.0,22101.0,205703.0
All Counties,2012,163000.0,22101.0,205476.0
All Counties,2012,163000.0,22101.0,203693.0
All Counties,2012,163000.0,22101.0,203576.0
All Counties,2012,163000.0,20680.0,205703.0
All Counties,2012,163000.0,20680.0,205476.0
All Counties,2012,163000.0,20680.0,203693.0
All Counties,2012,163000.0,20680.0,203576.0
All Counties,2012,163000.0,22164.0,205703.0
All Counties,2012,163000.0,22164.0,205476.0
All Counties,2012,163000.0,22164.0,203693.0
All Counties,2012,163000.0,22164.0,203576.0
All Counties,2012,163000.0,20754.0,205703.0
All Counties,2012,163000.0,20754.0,205476.0
All Counties,2012,163000.0,20754.0,203693.0
All Counties,2012,163000.0,20754.0,203576.0
All Counties,2012,160000.0,22101.0,205703.0
All Counties,2012,160000.0,22101.0,205476.0
All Counties,2012,160000.0,22101.0,203693.0
All Counties,2012,160000.0,22101.0,203576.0
All Counties,2012,160000.0,20680.0,205703.0
All Counties,2012,160000.0,20680.0,205476.0
All Counties,2012,160000.0,20680.0,203693.0
All Counties,2012,160000.0,20680.0,203576.0
All Counties,2012,160000.0,22164.0,205703.0
All Counties,2012,160000.0,22164.0,205476.0
All Counties,2012,160000.0,22164.0,203693.0
All Counties,2012,160000.0,22164.0,203576.0
All Counties,2012,160000.0,20754.0,205703.0
All Counties,2012,160000.0,20754.0,205476.0
All Counties,2012,160000.0,20754.0,203693.0
All Counties,2012,160000.0,20754.0,203576.0
All Counties,2012,160000.0,22101.0,205703.0
All Counties,2012,160000.0,22101.0,205476.0
All Counties,2012,160000.0,22101.0,203693.0
All Counties,2012,160000.0,22101.0,203576.0
All Counties,2012,160000.0,20680.0,205703.0
All Counties,2012,160000.0,20680.0,205476.0
All Counties,2012,160000.0,20680.0,203693.0
All Counties,2012,160000.0,20680.0,203576.0
All Counties,2012,160000.0,22164.0,205703.0
All Counties,2012,160000.0,22164.0,205476.0
All Counties,2012,160000.0,22164.0,203693.0
All Counties,2012,160000.0,22164.0,203576.0
All Counties,2012,160000.0,20754.0,205703.0
All Counties,2012,160000.0,20754.0,205476.0
All Counties,2012,160000.0,20754.0,203693.0
All Counties,2012,160000.0,20754.0,203576.0
All Counties,2013,150000.0,26305.0,206088.0
All Counties,2013,150000.0,26305.0,207418.0
All Counties,2013,150000.0,26305.0,205353.0
All Counties,2013,150000.0,26305.0,206628.0
All Counties,2013,150000.0,24568.0,206088.0
All Counties,2013,150000.0,24568.0,207418.0
All Counties,2013,150000.0,24568.0,205353.0
All Counties,2013,150000.0,24568.0,206628.0
All Counties,2013,150000.0,26563.0,206088.0
All Counties,2013,150000.0,26563.0,207418.0
All Counties,2013,150000.0,26563.0,205353.0
All Counties,2013,150000.0,26563.0,206628.0
All Counties,2013,150000.0,24578.0,206088.0
All Counties,2013,150000.0,24578.0,207418.0
All Counties,2013,150000.0,24578.0,205353.0
All Counties,2013,150000.0,24578.0,206628.0
All Counties,2013,155000.0,26305.0,206088.0
All Counties,2013,155000.0,26305.0,207418.0
All Counties,2013,155000.0,26305.0,205353.0
All Counties,2013,155000.0,26305.0,206628.0
All Counties,2013,155000.0,24568.0,206088.0
All Counties,2013,155000.0,24568.0,207418.0
All Counties,2013,155000.0,24568.0,205353.0
All Counties,2013,155000.0,24568.0,206628.0
All Counties,2013,155000.0,26563.0,206088.0
All Counties,2013,155000.0,26563.0,207418.0
All Counties,2013,155000.0,26563.0,205353.0
All Counties,2013,155000.0,26563.0,206628.0
All Counties,2013,155000.0,24578.0,206088.0
All Counties,2013,155000.0,24578.0,207418.0
All Counties,2013,155000.0,24578.0,205353.0
All Counties,2013,155000.0,24578.0,206628.0
All Counties,2013,150000.0,26305.0,206088.0
All Counties,2013,150000.0,26305.0,207418.0
All Counties,2013,150000.0,26305.0,205353.0
All Counties,2013,150000.0,26305.0,206628.0
All Counties,2013,150000.0,24568.0,206088.0
All Counties,2013,150000.0,24568.0,207418.0
All Counties,2013,150000.0,24568.0,205353.0
All Counties,2013,150000.0,24568.0,206628.0
All Counties,2013,150000.0,26563.0,206088.0
All Counties,2013,150000.0,26563.0,207418.0
All Counties,2013,150000.0,26563.0,205353.0
All Counties,2013,150000.0,26563.0,206628.0
All Counties,2013,150000.0,24578.0,206088.0
All Counties,2013,150000.0,24578.0,207418.0
All Counties,2013,150000.0,24578.0,205353.0
All Counties,2013,150000.0,24578.0,206628.0
All Counties,2013,153000.0,26305.0,206088.0
All Counties,2013,153000.0,26305.0,207418.0
All Counties,2013,153000.0,26305.0,205353.0
All Counties,2013,153000.0,26305.0,206628.0
All Counties,2013,153000.0,24568.0,206088.0
All Counties,2013,153000.0,24568.0,207418.0
All Counties,2013,153000.0,24568.0,205353.0
All Counties,2013,153000.0,24568.0,206628.0
All Counties,2013,153000.0,26563.0,206088.0
All Counties,2013,153000.0,26563.0,207418.0
All Counties,2013,153000.0,26563.0,205353.0
All Counties,2013,153000.0,26563.0,206628.0
All Counties,2013,153000.0,24578.0,206088.0
All Counties,2013,153000.0,24578.0,207418.0
All Counties,2013,153000.0,24578.0,205353.0
All Counties,2013,153000.0,24578.0,206628.0
All Counties,2014,160000.0,38955.0,214875.0
All Counties,2014,160000.0,38955.0,216664.0
All Counties,2014,160000.0,38955.0,211615.0
All Counties,2014,160000.0,38955.0,215594.0
All Counties,2014,160000.0,34417.0,214875.0
All Counties,2014,160000.0,34417.0,216664.0
All Counties,2014,160000.0,34417.0,211615.0
All Counties,2014,160000.0,34417.0,215594.0
All Counties,2014,160000.0,40847.0,214875.0
All Counties,2014,160000.0,40847.0,216664.0
All Counties,2014,160000.0,40847.0,211615.0
All Counties,2014,160000.0,40847.0,215594.0
All Counties,2014,160000.0,35257.0,214875.0
All Counties,2014,160000.0,35257.0,216664.0
All Counties,2014,160000.0,35257.0,211615.0
All Counties,2014,160000.0,35257.0,215594.0
All Counties,2014,160000.0,38955.0,214875.0
All Counties,2014,160000.0,38955.0,216664.0
All Counties,2014,160000.0,38955.0,211615.0
All Counties,2014,160000.0,38955.0,215594.0
All Counties,2014,160000.0,34417.0,214875.0
All Counties,2014,160000.0,34417.0,216664.0
All Counties,2014,160000.0,34417.0,211615.0
All Counties,2014,160000.0,34417.0,215594.0
All Counties,2014,160000.0,40847.0,214875.0
All Counties,2014,160000.0,40847.0,216664.0
All Counties,2014,160000.0,40847.0,211615.0
All Counties,2014,160000.0,40847.0,215594.0
All Counties,2014,160000.0,35257.0,214875.0
All Counties,2014,160000.0,35257.0,216664.0
All Counties,2014,160000.0,35257.0,211615.0
All Counties,2014,160000.0,35257.0,215594.0
All Counties,2014,157500.0,38955.0,214875.0
All Counties,2014,157500.0,38955.0,216664.0
All Counties,2014,157500.0,38955.0,211615.0
All Counties,2014,157500.0,38955.0,215594.0
All Counties,2014,157500.0,34417.0,214875.0
All Counties,2014,157500.0,34417.0,216664.0
All Counties,2014,157500.0,34417.0,211615.0
All Counties,2014,157500.0,34417.0,215594.0
All Counties,2014,157500.0,40847.0,214875.0
All Counties,2014,157500.0,40847.0,216664.0
All Counties,2014,157500.0,40847.0,211615.0
All Counties,2014,157500.0,40847.0,215594.0
All Counties,2014,157500.0,35257.0,214875.0
All Counties,2014,157500.0,35257.0,216664.0
All Counties,2014,157500.0,35257.0,211615.0
All Counties,2014,157500.0,35257.0,215594.0
All Counties,2014,160000.0,38955.0,214875.0
All Counties,2014,160000.0,38955.0,216664.0
All Counties,2014,160000.0,38955.0,211615.0
All Counties,2014,160000.0,38955.0,215594.0
All Counties,2014,160000.0,34417.0,214875.0
All Counties,2014,160000.0,34417.0,216664.0
All Counties,2014,160000.0,34417.0,211615.0
All Counties,2014,160000.0,34417.0,215594.0
All Counties,2014,160000.0,40847.0,214875.0
All Counties,2014,160000.0,40847.0,216664.0
All Counties,2014,160000.0,40847.0,211615.0
All Counties,2014,160000.0,40847.0,215594.0
All Counties,2014,160000.0,35257.0,214875.0
All Counties,2014,160000.0,35257.0,216664.0
All Counties,2014,160000.0,35257.0,211615.0
All Counties,2014,160000.0,35257.0,215594.0
All Counties,2015,166995.0,47330.0,219044.0
All Counties,2015,166995.0,47330.0,224868.0
All Counties,2015,166995.0,47330.0,222217.0
All Counties,2015,166995.0,47330.0,226802.0
All Counties,2015,166995.0,40438.0,219044.0
All Counties,2015,166995.0,40438.0,224868.0
All Counties,2015,166995.0,40438.0,222217.0
All Counties,2015,166995.0,40438.0,226802.0
All Counties,2015,166995.0,45448.0,219044.0
All Counties,2015,166995.0,45448.0,224868.0
All Counties,2015,166995.0,45448.0,222217.0
All Counties,2015,166995.0,45448.0,226802.0
All Counties,2015,166995.0,39385.0,219044.0
All Counties,2015,166995.0,39385.0,224868.0
All Counties,2015,166995.0,39385.0,222217.0
All Counties,2015,166995.0,39385.0,226802.0
All Counties,2015,175000.0,47330.0,219044.0
All Counties,2015,175000.0,47330.0,224868.0
All Counties,2015,175000.0,47330.0,222217.0
All Counties,2015,175000.0,47330.0,226802.0
All Counties,2015,175000.0,40438.0,219044.0
All Counties,2015,175000.0,40438.0,224868.0
All Counties,2015,175000.0,40438.0,222217.0
All Counties,2015,175000.0,40438.0,226802.0
All Counties,2015,175000.0,45448.0,219044.0
All Counties,2015,175000.0,45448.0,224868.0
All Counties,2015,175000.0,45448.0,222217.0
All Counties,2015,175000.0,45448.0,226802.0
All Counties,2015,175000.0,39385.0,219044.0
All Counties,2015,175000.0,39385.0,224868.0
All Counties,2015,175000.0,39385.0,222217.0
All Counties,2015,175000.0,39385.0,226802.0
All Counties,2015,170000.0,47330.0,219044.0
All Counties,2015,170000.0,47330.0,224868.0
All Counties,2015,170000.0,47330.0,222217.0
All Counties,2015,170000.0,47330.0,226802.0
All Counties,2015,170000.0,40438.0,219044.0
All Counties,2015,170000.0,40438.0,224868.0
All Counties,2015,170000.0,40438.0,222217.0
All Counties,2015,170000.0,40438.0,226802.0
All Counties,2015,170000.0,45448.0,219044.0
All Counties,2015,170000.0,45448.0,224868.0
All Counties,2015,170000.0,45448.0,222217.0
All Counties,2015,170000.0,45448.0,226802.0
All Counties,2015,170000.0,39385.0,219044.0
All Counties,2015,170000.0,39385.0,224868.0
All Counties,2015,170000.0,39385.0,222217.0
All Counties,2015,170000.0,39385.0,226802.0
All Counties,2015,175000.0,47330.0,219044.0
All Counties,2015,175000.0,47330.0,224868.0
All Counties,2015,175000.0,47330.0,222217.0
All Counties,2015,175000.0,47330.0,226802.0
All Counties,2015,175000.0,40438.0,219044.0
All Counties,2015,175000.0,40438.0,224868.0
All Counties,2015,175000.0,40438.0,222217.0
All Counties,2015,175000.0,40438.0,226802.0
All Counties,2015,175000.0,45448.0,219044.0
All Counties,2015,175000.0,45448.0,224868.0
All Counties,2015,175000.0,45448.0,222217.0
All Counties,2015,175000.0,45448.0,226802.0
All Counties,2015,175000.0,39385.0,219044.0
All Counties,2015,175000.0,39385.0,224868.0
All Counties,2015,175000.0,39385.0,222217.0
All Counties,2015,175000.0,39385.0,226802.0
All Counties,2016,190000.0,46416.0,243325.0
All Counties,2016,190000.0,46416.0,247414.0
All Counties,2016,190000.0,46416.0,246151.0
All Counties,2016,190000.0,46416.0,249610.0
All Counties,2016,190000.0,40150.0,243325.0
All Counties,2016,190000.0,40150.0,247414.0
All Counties,2016,190000.0,40150.0,246151.0
All Counties,2016,190000.0,40150.0,249610.0
All Counties,2016,190000.0,46658.0,243325.0
All Counties,2016,190000.0,46658.0,247414.0
All Counties,2016,190000.0,46658.0,246151.0
All Counties,2016,190000.0,46658.0,249610.0
All Counties,2016,190000.0,39774.0,243325.0
All Counties,2016,190000.0,39774.0,247414.0
All Counties,2016,190000.0,39774.0,246151.0
All Counties,2016,190000.0,39774.0,249610.0
All Counties,2016,196000.0,46416.0,243325.0
All Counties,2016,196000.0,46416.0,247414.0
All Counties,2016,196000.0,46416.0,246151.0
All Counties,2016,196000.0,46416.0,249610.0
All Counties,2016,196000.0,40150.0,243325.0
All Counties,2016,196000.0,40150.0,247414.0
All Counties,2016,196000.0,40150.0,246151.0
All Counties,2016,196000.0,40150.0,249610.0
All Counties,2016,196000.0,46658.0,243325.0
All Counties,2016,196000.0,46658.0,247414.0
All Counties,2016,196000.0,46658.0,246151.0
All Counties,2016,196000.0,46658.0,249610.0
All Counties,2016,196000.0,39774.0,243325.0
All Counties,2016,196000.0,39774.0,247414.0
All Counties,2016,196000.0,39774.0,246151.0
All Counties,2016,196000.0,39774.0,249610.0
All Counties,2016,190000.0,46416.0,243325.0
All Counties,2016,190000.0,46416.0,247414.0
All Counties,2016,190000.0,46416.0,246151.0
All Counties,2016,190000.0,46416.0,249610.0
All Counties,2016,190000.0,40150.0,243325.0
All Counties,2016,190000.0,40150.0,247414.0
All Counties,2016,190000.0,40150.0,246151.0
All Counties,2016,190000.0,40150.0,249610.0
All Counties,2016,190000.0,46658.0,243325.0
All Counties,2016,190000.0,46658.0,247414.0
All Counties,2016,190000.0,46658.0,246151.0
All Counties,2016,190000.0,46658.0,249610.0
All Counties,2016,190000.0,39774.0,243325.0
All Counties,2016,190000.0,39774.0,247414.0
All Counties,2016,190000.0,39774.0,246151.0
All Counties,2016,190000.0,39774.0,249610.0
All Counties,2016,199500.0,46416.0,243325.0
All Counties,2016,199500.0,46416.0,247414.0
All Counties,2016,199500.0,46416.0,246151.0
All Counties,2016,199500.0,46416.0,249610.0
All Counties,2016,199500.0,40150.0,243325.0
All Counties,2016,199500.0,40150.0,247414.0
All Counties,2016,199500.0,40150.0,246151.0
All Counties,2016,199500.0,40150.0,249610.0
All Counties,2016,199500.0,46658.0,243325.0
All Counties,2016,199500.0,46658.0,247414.0
All Counties,2016,199500.0,46658.0,246151.0
All Counties,2016,199500.0,46658.0,249610.0
All Counties,2016,199500.0,39774.0,243325.0
All Counties,2016,199500.0,39774.0,247414.0
All Counties,2016,199500.0,39774.0,246151.0
All Counties,2016,199500.0,39774.0,249610.0
All Counties,2017,216723.0,52119.0,266148.0
All Counties,2017,216723.0,52119.0,272009.0
All Counties,2017,216723.0,52119.0,268674.0
All Counties,2017,216723.0,52119.0,273810.0
All Counties,2017,216723.0,43354.0,266148.0
All Counties,2017,216723.0,43354.0,272009.0
All Counties,2017,216723.0,43354.0,268674.0
All Counties,2017,216723.0,43354.0,273810.0
All Counties,2017,216723.0,51200.0,266148.0
All Counties,2017,216723.0,51200.0,272009.0
All Counties,2017,216723.0,51200.0,268674.0
All Counties,2017,216723.0,51200.0,273810.0
All Counties,2017,216723.0,43184.0,266148.0
All Counties,2017,216723.0,43184.0,272009.0
All Counties,2017,216723.0,43184.0,268674.0
All Counties,2017,216723.0,43184.0,273810.0
All Counties,2017,225000.0,52119.0,266148.0
All Counties,2017,225000.0,52119.0,272009.0
All Counties,2017,225000.0,52119.0,268674.0
All Counties,2017,225000.0,52119.0,273810.0
All Counties,2017,225000.0,43354.0,266148.0
All Counties,2017,225000.0,43354.0,272009.0
All Counties,2017,225000.0,43354.0,268674.0
All Counties,2017,225000.0,43354.0,273810.0
All Counties,2017,225000.0,51200.0,266148.0
All Counties,2017,225000.0,51200.0,272009.0
All Counties,2017,225000.0,51200.0,268674.0
All Counties,2017,225000.0,51200.0,273810.0
All Counties,2017,225000.0,43184.0,266148.0
All Counties,2017,225000.0,43184.0,272009.0
All Counties,2017,225000.0,43184.0,268674.0
All Counties,2017,225000.0,43184.0,273810.0
All Counties,2017,220000.0,52119.0,266148.0
All Counties,2017,220000.0,52119.0,272009.0
All Counties,2017,220000.0,52119.0,268674.0
All Counties,2017,220000.0,52119.0,273810.0
All Counties,2017,220000.0,43354.0,266148.0
All Counties,2017,220000.0,43354.0,272009.0
All Counties,2017,220000.0,43354.0,268674.0
All Counties,2017,220000.0,43354.0,273810.0
All Counties,2017,220000.0,51200.0,266148.0
All Counties,2017,220000.0,51200.0,272009.0
All Counties,2017,220000.0,51200.0,268674.0
All Counties,2017,220000.0,51200.0,273810.0
All Counties,2017,220000.0,43184.0,266148.0
All Counties,2017,220000.0,43184.0,272009.0
All Counties,2017,220000.0,43184.0,268674.0
All Counties,2017,220000.0,43184.0,273810.0
All Counties,2017,229000.0,52119.0,266148.0
All Counties,2017,229000.0,52119.0,272009.0
All Counties,2017,229000.0,52119.0,268674.0
All Counties,2017,229000.0,52119.0,273810.0
All Counties,2017,229000.0,43354.0,266148.0
All Counties,2017,229000.0,43354.0,272009.0
All Counties,2017,229000.0,43354.0,268674.0
All Counties,2017,229000.0,43354.0,273810.0
All Counties,2017,229000.0,51200.0,266148.0
All Counties,2017,229000.0,51200.0,272009.0
All Counties,2017,229000.0,51200.0,268674.0
All Counties,2017,229000.0,51200.0,273810.0
All Counties,2017,229000.0,43184.0,266148.0
All Counties,2017,229000.0,43184.0,272009.0
All Counties,2017,229000.0,43184.0,268674.0
All Counties,2017,229000.0,43184.0,273810.0
All Counties,2018,240000.0,53644.0,286010.0
All Counties,2018,240000.0,53644.0,290927.0
All Counties,2018,240000.0,53644.0,286821.0
All Counties,2018,240000.0,53644.0,291418.0
All Counties,2018,240000.0,44499.0,286010.0
All Counties,2018,240000.0,44499.0,290927.0
All Counties,2018,240000.0,44499.0,286821.0
All Counties,2018,240000.0,44499.0,291418.0
All Counties,2018,240000.0,54018.0,286010.0
All Counties,2018,240000.0,54018.0,290927.0
All Counties,2018,240000.0,54018.0,286821.0
All Counties,2018,240000.0,54018.0,291418.0
All Counties,2018,240000.0,44397.0,286010.0
All Counties,2018,240000.0,44397.0,290927.0
All Counties,2018,240000.0,44397.0,286821.0
All Counties,2018,240000.0,44397.0,291418.0
All Counties,2018,248000.0,53644.0,286010.0
All Counties,2018,248000.0,53644.0,290927.0
All Counties,2018,248000.0,53644.0,286821.0
All Counties,2018,248000.0,53644.0,291418.0
All Counties,2018,248000.0,44499.0,286010.0
All Counties,2018,248000.0,44499.0,290927.0
All Counties,2018,248000.0,44499.0,286821.0
All Counties,2018,248000.0,44499.0,291418.0
All Counties,2018,248000.0,54018.0,286010.0
All Counties,2018,248000.0,54018.0,290927.0
All Counties,2018,248000.0,54018.0,286821.0
All Counties,2018,248000.0,54018.0,291418.0
All Counties,2018,248000.0,44397.0,286010.0
All Counties,2018,248000.0,44397.0,290927.0
All Counties,2018,248000.0,44397.0,286821.0
All Counties,2018,248000.0,44397.0,291418.0
All Counties,2018,240000.0,53644.0,286010.0
All Counties,2018,240000.0,53644.0,290927.0
All Counties,2018,240000.0,53644.0,286821.0
All Counties,2018,240000.0,53644.0,291418.0
All Counties,2018,240000.0,44499.0,286010.0
All Counties,2018,240000.0,44499.0,290927.0
All Counties,2018,240000.0,44499.0,286821.0
All Counties,2018,240000.0,44499.0,291418.0
All Counties,2018,240000.0,54018.0,286010.0
All Counties,2018,240000.0,54018.0,290927.0
All Counties,2018,240000.0,54018.0,286821.0
All Counties,2018,240000.0,54018.0,291418.0
All Counties,2018,240000.0,44397.0,286010.0
All Counties,2018,240000.0,44397.0,290927.0
All Counties,2018,240000.0,44397.0,286821.0
All Counties,2018,240000.0,44397.0,291418.0
All Counties,2018,249950.0,53644.0,286010.0
All Counties,2018,249950.0,53644.0,290927.0
All Counties,2018,249950.0,53644.0,286821.0
All Counties,2018,249950.0,53644.0,291418.0
All Counties,2018,249950.0,44499.0,286010.0
All Counties,2018,249950.0,44499.0,290927.0
All Counties,2018,249950.0,44499.0,286821.0
All Counties,2018,249950.0,44499.0,291418.0
All Counties,2018,249950.0,54018.0,286010.0
All Counties,2018,249950.0,54018.0,290927.0
All Counties,2018,249950.0,54018.0,286821.0
All Counties,2018,249950.0,54018.0,291418.0
All Counties,2018,249950.0,44397.0,286010.0
All Counties,2018,249950.0,44397.0,290927.0
All Counties,2018,249950.0,44397.0,286821.0
All Counties,2018,249950.0,44397.0,291418.0
All Counties,2019,252500.0,57654.0,292500.0
All Counties,2019,252500.0,57654.0,295714.0
All Counties,2019,252500.0,57654.0,291783.0
All Counties,2019,252500.0,57654.0,296172.0
All Counties,2019,252500.0,45276.0,292500.0
All Counties,2019,252500.0,45276.0,295714.0
All Counties,2019,252500.0,45276.0,291783.0
All Counties,2019,252500.0,45276.0,296172.0
All Counties,2019,252500.0,58382.0,292500.0
All Counties,2019,252500.0,58382.0,295714.0
All Counties,2019,252500.0,58382.0,291783.0
All Counties,2019,252500.0,58382.0,296172.0
All Counties,2019,252500.0,45273.0,292500.0
All Counties,2019,252500.0,45273.0,295714.0
All Counties,2019,252500.0,45273.0,291783.0
All Counties,2019,252500.0,45273.0,296172.0
All Counties,2019,259000.0,57654.0,292500.0
All Counties,2019,259000.0,57654.0,295714.0
All Counties,2019,259000.0,57654.0,291783.0
All Counties,2019,259000.0,57654.0,296172.0
All Counties,2019,259000.0,45276.0,292500.0
All Counties,2019,259000.0,45276.0,295714.0
All Counties,2019,259000.0,45276.0,291783.0
All Counties,2019,259000.0,45276.0,296172.0
All Counties,2019,259000.0,58382.0,292500.0
All Counties,2019,259000.0,58382.0,295714.0
All Counties,2019,259000.0,58382.0,291783.0
All Counties,2019,259000.0,58382.0,296172.0
All Counties,2019,259000.0,45273.0,292500.0
All Counties,2019,259000.0,45273.0,295714.0
All Counties,2019,259000.0,45273.0,291783.0
All Counties,2019,259000.0,45273.0,296172.0
